"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_직장_인구_수","남성_직장_인구_수","여성_직장_인구_수","연령대_10_직장_인구_수","연령대_20_직장_인구_수","연령대_30_직장_인구_수","연령대_40_직장_인구_수","연령대_50_직장_인구_수","연령대_60_이상_직장_인구_수","남성연령대_10_직장_인구_수","남성연령대_20_직장_인구_수","남성연령대_30_직장_인구_수","남성연령대_40_직장_인구_수","남성연령대_50_직장_인구_수","남성연령대_60_이상_직장_인구_수","여성연령대_10_직장_인구_수","여성연령대_20_직장_인구_수","여성연령대_30_직장_인구_수","여성연령대_40_직장_인구_수","여성연령대_50_직장_인구_수","여성연령대_60_이상_직장_인구_수"
"2018","1","A","골목상권","1000843","소담길","1205","758","447","0","103","226","317","321","238","0","42","127","191","212","186","0","61","99","126","109","52"
"2018","1","A","골목상권","1000958","송파대로30길","36794","22708","14086","147","4993","8216","8367","7363","7708","64","2272","5199","5571","4463","5139","83","2721","3017","2796","2900","2569"
"2018","1","A","골목상권","1000314","화랑로40길","3230","1992","1238","7","289","428","679","710","1117","4","97","228","389","412","862","3","192","200","290","298","255"
"2018","1","A","골목상권","1000228","동일로100길","4101","2238","1863","13","583","1023","1252","808","422","1","270","666","625","405","271","12","313","357","627","403","151"
"2018","1","A","골목상권","1000210","천호대로17길","12553","8355","4198","43","1863","3069","2989","2923","1666","24","839","1923","2189","2139","1241","19","1024","1146","800","784","425"
"2018","1","A","골목상권","1000188","서울시립대로29길","1695","830","865","10","245","399","451","391","199","4","94","194","242","187","109","6","151","205","209","204","90"
"2018","1","A","골목상권","1000202","장한로8길","8210","5414","2796","54","1051","1835","1931","1730","1609","17","536","1147","1285","1192","1237","37","515","688","646","538","372"
"2018","1","A","골목상권","1000203","전농로29길","5209","3242","1967","8","800","1406","1415","1114","466","2","479","833","924","701","303","6","321","573","491","413","163"
"2018","1","A","골목상권","1000952","백제고분로46길","6329","3996","2333","19","812","1517","1603","1446","932","10","430","1040","1030","818","668","9","382","477","573","628","264"
"2018","1","A","골목상권","1000005","백석동길","1700","975","725","1","362","515","428","254","140","0","120","289","305","167","94","1","242","226","123","87","46"
"2018","1","A","골목상권","1000894","논현로106길","20677","12005","8672","78","4477","6099","4355","2824","2844","41","1891","3769","2984","1634","1686","37","2586","2330","1371","1190","1158"
"2018","1","A","골목상권","1000192","왕산로33길","3079","2035","1044","38","505","691","715","641","489","28","284","473","497","415","338","10","221","218","218","226","151"
"2018","1","A","골목상권","1000476","망원로2길","2712","1526","1186","7","452","712","731","533","277","2","195","416","433","280","200","5","257","296","298","253","77"
"2018","1","A","골목상권","1000941","동남로20길","4796","2750","2046","188","756","946","1207","1055","644","96","387","572","675","558","462","92","369","374","532","497","182"
"2018","1","A","골목상권","1000902","논현로63길","39574","21663","17911","332","7085","10433","12253","6889","2582","120","3313","6366","6048","3804","2012","212","3772","4067","6205","3085","570"
"2018","1","A","골목상권","1000923","삼성로75길","28924","18825","10099","137","5014","9082","8447","4257","1987","73","2359","5769","5976","3198","1450","64","2655","3313","2471","1059","537"
"2018","1","A","골목상권","1000932","영동대로65길","32484","21039","11445","131","5259","8840","8304","5851","4099","77","2966","6456","5490","3510","2540","54","2293","2384","2814","2341","1559"
"2018","1","A","골목상권","1000917","삼성로115길","5880","3299","2581","12","1434","1817","1322","775","520","3","552","1062","830","484","368","9","882","755","492","291","152"
"2018","1","A","골목상권","1000844","강남대로23길","16635","11002","5633","78","2815","4676","4258","3222","1586","46","1554","3235","3066","2023","1078","32","1261","1441","1192","1199","508"
"2018","1","A","골목상권","1000869","서초대로15길","12563","7239","5324","68","2000","3273","3151","2267","1804","27","896","1872","1778","1359","1307","41","1104","1401","1373","908","497"
"2018","1","A","골목상권","1000875","신반포로45길","11830","6569","5261","54","2584","3744","2866","1536","1046","20","903","2215","1816","916","699","34","1681","1529","1050","620","347"
"2018","1","A","골목상권","1000884","방배중앙로21길","5901","3087","2814","20","842","1266","1371","1360","1042","8","349","726","713","620","671","12","493","540","658","740","371"
"2018","1","A","골목상권","1000764","서달로15길","1039","432","607","6","155","240","262","212","164","2","36","95","99","85","115","4","119","145","163","127","49"
"2018","1","A","골목상권","1000697","대림로7길","4730","2980","1750","11","858","1582","1216","669","394","1","445","1076","740","448","270","10","413","506","476","221","124"
"2018","1","A","골목상권","1000723","여의대방로39길","2463","1249","1214","9","322","461","602","678","391","8","124","229","293","342","253","1","198","232","309","336","138"
"2018","1","A","골목상권","1000736","노량진로6길","4120","2533","1587","11","646","1563","1058","544","298","2","341","965","718","340","167","9","305","598","340","204","131"
"2018","1","A","골목상권","1000852","논현로27길","36840","25732","11108","143","6575","11446","9074","5770","3832","87","3534","7971","7091","4308","2741","56","3041","3475","1983","1462","1091"
"2018","1","A","골목상권","1000873","서초대로64길","10124","5420","4704","52","2064","3167","2596","1397","848","19","776","1710","1432","846","637","33","1288","1457","1164","551","211"
"2018","1","A","골목상권","1000757","상도로15길","4051","2012","2039","12","631","817","1030","940","621","4","343","444","488","422","311","8","288","373","542","518","310"
"2018","1","A","골목상권","1000734","국사봉2길","1300","615","685","3","188","315","356","293","145","2","66","163","173","134","77","1","122","152","183","159","68"
"2018","1","A","골목상권","1000901","논현로28길","31612","21359","10253","124","5972","9692","7171","4294","4359","75","3032","6770","5619","3214","2649","49","2940","2922","1552","1080","1710"
"2018","1","A","골목상권","1000634","구로중앙로28길","17275","10962","6313","38","2143","4187","4106","3714","3087","15","1341","3045","2772","2245","1544","23","802","1142","1334","1469","1543"
"2018","1","A","골목상권","1000877","주흥15길","9202","5392","3810","45","2050","3122","2289","1063","633","21","791","1887","1570","690","433","24","1259","1235","719","373","200"
"2018","1","A","골목상권","1000857","동산로19길","14797","9356","5441","42","1846","3396","4224","3414","1875","26","967","2171","2679","2127","1386","16","879","1225","1545","1287","489"
"2018","1","A","골목상권","1000654","가산로3길","30380","20471","9909","205","5026","8740","7953","5702","2754","127","2781","6174","5575","3732","2082","78","2245","2566","2378","1970","672"
"2018","1","A","골목상권","1000633","구로중앙로19길","5669","3160","2509","8","690","1487","1475","1348","661","2","272","770","802","912","402","6","418","717","673","436","259"
"2018","1","A","골목상권","1000593","양천로24길","2870","1516","1354","14","315","670","768","712","391","10","142","410","396","334","224","4","173","260","372","378","167"
"2018","1","A","골목상권","1000642","디지털로27길","53313","34693","18620","436","12356","18605","12741","5979","3196","264","5950","12693","9275","4005","2506","172","6406","5912","3466","1974","690"
"2018","1","A","골목상권","1000565","강서로5라길","2764","1478","1286","8","324","667","804","646","315","5","166","409","402","283","213","3","158","258","402","363","102"
"2018","1","A","골목상권","1000527","목동중앙북로16길","2436","1460","976","10","301","552","823","527","223","5","94","326","555","324","156","5","207","226","268","203","67"
"2018","1","A","골목상권","1000588","등촌로5길","1809","936","873","8","178","358","480","470","315","2","66","183","245","243","197","6","112","175","235","227","118"
"2018","1","A","골목상권","1000584","등촌로13길","1730","801","929","3","164","356","464","513","230","1","53","170","167","266","144","2","111","186","297","247","86"
"2018","1","A","골목상권","1000850","남부순환로339길","28290","15335","12955","161","7006","7545","6488","5086","2004","77","2825","4823","3910","2412","1288","84","4181","2722","2578","2674","716"
"2018","1","A","골목상권","1000539","오목로5길","2852","1755","1097","4","219","503","680","872","574","3","94","299","341","552","466","1","125","204","339","320","108"
"2018","1","A","골목상권","1000409","연서로3길","1308","621","687","2","154","262","368","340","182","0","66","116","142","167","130","2","88","146","226","173","52"
"2018","1","A","골목상권","1000525","목동중앙로3길","1238","489","749","2","131","250","346","334","175","1","43","90","107","134","114","1","88","160","239","200","61"
"2018","1","A","골목상권","1000564","강서로5나길","2324","1484","840","6","194","354","552","784","434","3","103","220","373","493","292","3","91","134","179","291","142"
"2018","1","A","골목상권","1000509","곰달래로2길","3077","2126","951","17","214","418","783","1062","583","13","94","275","529","756","459","4","120","143","254","306","124"
"2018","1","A","골목상권","1000416","은평로8길","4060","1824","2236","11","410","629","801","934","1275","5","158","324","386","418","533","6","252","305","415","516","742"
"2018","1","A","골목상권","1000398","역말로9길","2866","1115","1751","17","391","528","725","716","489","6","127","220","299","247","216","11","264","308","426","469","273"
"2018","1","A","골목상권","1000426","증산로5길","1712","927","785","10","190","319","440","480","273","5","83","141","219","288","191","5","107","178","221","192","82"
"2018","1","A","골목상권","1000594","양천로26길","1780","1094","686","13","194","343","491","460","279","12","105","214","302","268","193","1","89","129","189","192","86"
"2018","1","A","골목상권","1000304","종암로5길","1703","899","804","6","229","506","424","380","158","1","87","267","219","223","102","5","142","239","205","157","56"
"2018","1","A","골목상권","1000904","도곡로37길","29525","16496","13029","187","7507","8830","7141","3957","1903","72","2962","5155","4468","2458","1381","115","4545","3675","2673","1499","522"
"2018","1","A","골목상권","1000816","신림로11길","1272","802","470","1","105","251","354","383","178","1","40","123","219","273","146","0","65","128","135","110","32"
"2018","1","A","골목상권","1000848","남부순환로317길","12144","7417","4727","57","2515","4040","2956","1657","919","26","1149","2554","1992","1054","642","31","1366","1486","964","603","277"
