"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_직장_인구_수","남성_직장_인구_수","여성_직장_인구_수","연령대_10_직장_인구_수","연령대_20_직장_인구_수","연령대_30_직장_인구_수","연령대_40_직장_인구_수","연령대_50_직장_인구_수","연령대_60_이상_직장_인구_수","남성연령대_10_직장_인구_수","남성연령대_20_직장_인구_수","남성연령대_30_직장_인구_수","남성연령대_40_직장_인구_수","남성연령대_50_직장_인구_수","남성연령대_60_이상_직장_인구_수","여성연령대_10_직장_인구_수","여성연령대_20_직장_인구_수","여성연령대_30_직장_인구_수","여성연령대_40_직장_인구_수","여성연령대_50_직장_인구_수","여성연령대_60_이상_직장_인구_수"
"2019","4","A","골목상권","1000495","와우산로29길","3716","1999","1717","20","767","935","869","695","430","12","394","551","457","325","260","8","373","384","412","370","170"
"2019","4","A","골목상권","1000494","와우산로29가길","5051","3328","1723","21","803","1159","1271","1061","736","13","427","759","872","692","565","8","376","400","399","369","171"
"2019","4","A","골목상권","1000493","양화진길","3858","2187","1671","6","650","1068","1001","766","367","5","243","557","643","507","232","1","407","511","358","259","135"
"2019","4","A","골목상권","1000492","양화로1길","4275","2265","2010","10","759","1169","1058","771","508","7","296","545","634","448","335","3","463","624","424","323","173"
"2019","4","A","골목상권","1000491","양화로11길","10929","5400","5529","63","2297","3451","2604","1577","937","44","939","1550","1336","868","663","19","1358","1901","1268","709","274"
"2019","4","A","골목상권","1000490","신촌로30길","1379","724","655","2","346","446","283","177","125","1","133","247","148","106","89","1","213","199","135","71","36"
"2019","4","A","골목상권","1000489","신촌로28가길","752","296","456","1","103","194","203","152","99","1","32","69","62","63","69","0","71","125","141","89","30"
"2019","4","A","골목상권","1000488","신촌로12길","3946","1781","2165","10","815","883","900","792","546","3","354","427","403","298","296","7","461","456","497","494","250"
"2019","4","A","골목상권","1000487","숭문길","6842","4186","2656","89","1444","1619","1501","1382","807","34","700","979","985","950","538","55","744","640","516","432","269"
"2019","4","A","골목상권","1000486","숭문8길","2735","1664","1071","0","255","423","605","849","603","0","76","246","380","560","402","0","179","177","225","289","201"
"2019","4","A","골목상권","1000485","성지3길","3664","2180","1484","10","552","1062","1011","686","343","8","213","554","666","485","254","2","339","508","345","201","89"
"2019","4","A","골목상권","1000484","성산로4길","7479","4521","2958","22","897","1523","1696","2154","1187","12","500","1039","1117","1133","720","10","397","484","579","1021","467"
"2019","4","A","골목상권","1000483","성미산로32길","2558","1512","1046","6","463","625","587","513","364","5","196","354","324","336","297","1","267","271","263","177","67"
"2019","4","A","골목상권","1000482","성미산로1길","7338","4500","2838","19","916","1345","1544","1879","1635","11","463","915","1012","927","1172","8","453","430","532","952","463"
"2019","4","A","골목상권","1000481","성미산로11길","4046","2664","1382","13","538","998","1026","845","626","11","263","603","695","608","484","2","275","395","331","237","142"
"2019","4","A","골목상권","1000480","백범로16길","11843","6682","5161","92","2239","2925","2945","2427","1215","37","1118","1683","1682","1366","796","55","1121","1242","1263","1061","419"
"2019","4","A","골목상권","1000479","방울내로9안길","5395","3168","2227","19","670","1008","1186","1654","858","10","361","737","806","762","492","9","309","271","380","892","366"
"2019","4","A","골목상권","1000478","모래내로7길","1886","1205","681","3","178","335","447","527","396","2","80","176","294","372","281","1","98","159","153","155","115"
"2019","4","A","골목상권","1000477","매봉산로2길","7758","4869","2889","7","1643","2988","2130","779","211","4","769","1962","1426","552","156","3","874","1026","704","227","55"
"2019","4","A","골목상권","1000476","망원로2길","3573","1970","1603","12","911","970","773","517","390","5","529","512","375","277","272","7","382","458","398","240","118"
"2019","4","A","골목상권","1000475","망원로11길","6899","4290","2609","16","825","1251","1414","1794","1599","8","432","864","941","892","1153","8","393","387","473","902","446"
"2019","4","A","골목상권","1000474","만리재옛길","7898","4890","3008","27","1351","2535","2248","1325","412","3","689","1516","1496","931","255","24","662","1019","752","394","157"
"2019","4","A","골목상권","1000473","마포대로4길","12997","8041","4956","19","1972","3107","3139","2694","2066","14","945","1877","2168","1723","1314","5","1027","1230","971","971","752"
"2019","4","A","골목상권","1000472","마포대로20길","6189","3402","2787","3","1075","2041","1828","915","327","2","565","1167","973","506","189","1","510","874","855","409","138"
"2019","4","A","골목상권","1000471","마포대로12길","16374","9997","6377","89","3461","4980","4450","2701","693","33","1440","2797","3042","2155","530","56","2021","2183","1408","546","163"
"2019","4","A","골목상권","1000470","동교로38길","4017","2115","1902","12","763","1016","954","794","478","8","301","513","522","438","333","4","462","503","432","356","145"
"2019","4","A","골목상권","1000469","동교로27길","7445","4120","3325","26","1274","1892","1719","1388","1146","18","516","1053","1063","794","676","8","758","839","656","594","470"
"2019","4","A","골목상권","1000468","동교로25길","8136","4596","3540","29","1403","2144","1878","1494","1188","21","558","1182","1203","898","734","8","845","962","675","596","454"
"2019","4","A","골목상권","1000467","동교로19길","7995","4255","3740","21","1245","2157","2011","1503","1058","16","468","1122","1242","803","604","5","777","1035","769","700","454"
"2019","4","A","골목상권","1000466","동교로17길","9387","5193","4194","24","1595","2393","2243","1567","1565","15","606","1172","1268","928","1204","9","989","1221","975","639","361"
"2019","4","A","골목상권","1000465","독막로8길","3879","2189","1690","16","779","1135","970","653","326","8","300","606","606","432","237","8","479","529","364","221","89"
"2019","4","A","골목상권","1000464","독막로32길","5866","3312","2554","13","738","1526","1597","1417","575","10","314","725","890","950","423","3","424","801","707","467","152"
"2019","4","A","골목상권","1000463","독막로22길","2658","1530","1128","5","344","594","712","599","404","2","126","277","409","394","322","3","218","317","303","205","82"
"2019","4","A","골목상권","1000462","도화길","17974","9976","7998","28","3098","4346","4235","3811","2456","16","1498","2609","2619","1790","1444","12","1600","1737","1616","2021","1012"
"2019","4","A","골목상권","1000461","도화4길","16876","9892","6984","39","2983","3895","3920","3784","2255","21","1543","2617","2510","1864","1337","18","1440","1278","1410","1920","918"
"2019","4","A","골목상권","1000460","대흥로28길","947","375","572","2","105","198","264","236","142","1","26","55","84","118","91","1","79","143","180","118","51"
"2019","4","A","골목상권","1000459","대흥로21길","5558","2516","3042","66","2280","1294","799","703","416","23","848","602","358","411","274","43","1432","692","441","292","142"
"2019","4","A","골목상권","1000458","광성로6길","4309","2311","1998","8","585","1137","1113","1048","418","5","221","510","610","672","293","3","364","627","503","376","125"
"2019","4","A","골목상권","1000457","홍제내길","1474","745","729","1","180","256","379","425","233","1","74","127","203","209","131","0","106","129","176","216","102"
"2019","4","A","골목상권","1000456","홍연길","2909","1921","988","55","808","746","494","546","260","30","461","584","302","346","198","25","347","162","192","200","62"
"2019","4","A","골목상권","1000455","통일로39길","1448","749","699","3","167","225","380","479","194","1","48","109","194","270","127","2","119","116","186","209","67"
"2019","4","A","골목상권","1000454","통일로37길","1828","904","924","3","190","271","490","592","282","1","55","136","237","310","165","2","135","135","253","282","117"
"2019","4","A","골목상권","1000453","통일로11길","1521","816","705","4","161","295","393","422","246","2","53","134","211","250","166","2","108","161","182","172","80"
"2019","4","A","골목상권","1000452","충정로6길","21254","12909","8345","55","3567","6876","5753","3722","1281","25","1596","4024","3722","2578","964","30","1971","2852","2031","1144","317"
"2019","4","A","골목상권","1000451","충정로4길","10911","6497","4414","17","1800","3206","2959","2041","888","11","900","1947","1794","1228","617","6","900","1259","1165","813","271"
"2019","4","A","골목상권","1000450","증가로6길","2897","2017","880","35","517","820","647","602","276","30","323","586","463","407","208","5","194","234","184","195","68"
"2019","4","A","골목상권","1000449","증가로23나길","3726","1805","1921","9","539","808","864","920","586","4","162","387","432","471","349","5","377","421","432","449","237"
"2019","4","A","골목상권","1000448","증가로20가길","2033","1107","926","1","239","515","577","488","213","0","83","293","306","266","159","1","156","222","271","222","54"
"2019","4","A","골목상권","1000447","증가로10길","3090","1973","1117","30","543","972","736","605","204","27","332","651","463","354","146","3","211","321","273","251","58"
"2019","4","A","골목상권","1000446","응암로1길","3491","1774","1717","7","541","903","813","720","507","3","175","500","462","351","283","4","366","403","351","369","224"
"2019","4","A","골목상권","1000445","연희로10길","7041","5233","1808","4","896","1621","1470","2337","713","1","563","1074","991","2003","601","3","333","547","479","334","112"
"2019","4","A","골목상권","1000444","신촌로37길","3846","2292","1554","2","702","1092","944","679","427","1","330","659","579","444","279","1","372","433","365","235","148"
"2019","4","A","골목상권","1000443","수색로8길","2218","1603","615","0","96","232","309","462","1119","0","38","113","136","297","1019","0","58","119","173","165","100"
"2019","4","A","골목상권","1000442","세무서길","1599","845","754","5","180","231","420","513","250","1","46","119","204","309","166","4","134","112","216","204","84"
"2019","4","A","골목상권","1000441","세무서2길","1768","917","851","4","192","268","468","568","268","2","55","142","231","312","175","2","137","126","237","256","93"
"2019","4","A","골목상권","1000440","세검정로1길","7951","1661","6290","3","250","578","2095","3756","1269","1","93","194","366","496","511","2","157","384","1729","3260","758"
